Time,O'Connell St Outside Pennys,O'Connell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street @ CompuB,Talbot Street North,"Doilier Street, Burgh Quay",Dawson Street Replacement,Dame Street,Talbot Street South,"O'Connell St, Parnell St @ AIB",Grafton Street / Nassau Street / Suffolk Street,"College Green, Bank Of Ireland",Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green @ Church Lane,College Green - Dame St Side,Total
09:15:00,330.772602739726,1159.52876712329,44.8520547945205,51.3287671232877,337.635616438356,577.780821917808,228.07397260274,244.052054794521,34.2547945205479,164.947945205479,448.917808219178,160.717808219178,114.506849315069,178.4,391.638356164384,593.057534246575,297.73698630137,603.6,1075.17534246575,1054.55890410959,201.241095890411,227.879452054795,267.578082191781,8788.23561643836
09:30:00,346.630136986301,1159.52876712329,45.3150684931507,51.9780821917808,321.676712328767,574.334246575343,214.21095890411,242.219178082192,33.9041095890411,169.654794520548,440.553424657534,169.241095890411,113.041095890411,182.153424657534,432.78904109589,593.057534246575,297.73698630137,603.6,1075.17534246575,1054.55890410959,189.712328767123,232.358904109589,259.52602739726,8802.95616438356
09:45:00,369.564383561644,1159.52876712329,51.2931506849315,60.3616438356164,289.260273972603,564.682191780822,212.641095890411,240.819178082192,34.0575342465753,179.720547945206,437.731506849315,179.482191780822,118.156164383562,184.016438356164,463.652054794521,593.057534246575,297.73698630137,603.6,1075.17534246575,1054.55890410959,187.556164383562,232.421917808219,255.78904109589,8844.86301369863
10:00:00,369.356164383562,1249.44931506849,53.1178082191781,59.7178082191781,295.295890410959,535.8,212.47397260274,230.906849315068,30.5232876712329,166.619178082192,417.47397260274,193.709589041096,103.019178082192,178.904109589041,497.41095890411,581.153424657534,305.652054794521,791.605479452055,1155.56438356164,1354.71506849315,180.386301369863,206.586301369863,218.131506849315,9387.57260273973
10:15:00,424.493150684932,1249.44931506849,58.9780821917808,60.172602739726,314.917808219178,552.46301369863,217.657534246575,226.616438356164,30.2767123287671,176.701369863014,418.109589041096,206.079452054795,111.323287671233,191.967123287671,550.027397260274,581.153424657534,305.652054794521,791.605479452055,1155.56438356164,1354.71506849315,190.632876712329,217.553424657534,225.167123287671,9611.27671232877
10:30:00,466.046575342466,1249.44931506849,67.6931506849315,68.2794520547945,317.553424657534,572.58904109589,213.575342465753,233.638356164384,30.4356164383562,188.07397260274,416.2,218.87397260274,121.991780821918,204.758904109589,601.120547945205,581.153424657534,305.652054794521,791.605479452055,1155.56438356164,1354.71506849315,205.358904109589,241.232876712329,242.306849315068,9847.86849315069
10:45:00,489.857534246575,1249.44931506849,73.7150684931507,75.4520547945206,293.454794520548,585.950684931507,210.238356164384,231.468493150685,30.9753424657534,197.931506849315,421.654794520548,226.53698630137,134.241095890411,213.6,642.654794520548,581.153424657534,305.652054794521,791.605479452055,1155.56438356164,1354.71506849315,212.706849315069,256.915068493151,249.720547945205,9985.21369863014
11:00:00,504.841095890411,1387.31780821918,79.1506849315068,76.4986301369863,314.649315068493,604.778082191781,213.534246575342,234.684931506849,34.7287671232877,191.468493150685,403.832876712329,235.01095890411,135.142465753425,216.704109589041,707.843835616438,704.890410958904,396.150684931507,1011.61643835616,1380.8602739726,1890.36712328767,209.101369863014,260.312328767123,239.578082191781,11433.0630136986
11:15:00,533.676712328767,1387.31780821918,88.5808219178082,79.2356164383562,340.706849315068,637.969863013699,214.375342465753,236.942465753425,35.0575342465753,198.745205479452,401.693150684932,239.32602739726,142.054794520548,230.660273972603,748.178082191781,704.890410958904,396.150684931507,1011.61643835616,1380.8602739726,1890.36712328767,213.547945205479,273.484931506849,248.087671232877,11633.5260273973
11:30:00,560.950684931507,1387.31780821918,96.3945205479452,83.3589041095891,339.898630136986,661.394520547945,216.739726027397,233.145205479452,35.7917808219178,221.071232876712,404.394520547945,249.287671232877,149.731506849315,241.630136986301,771.2,704.890410958904,396.150684931507,1011.61643835616,1380.8602739726,1890.36712328767,227.758904109589,283.394520547945,261.016438356164,11808.3616438356
11:45:00,584.145205479452,1387.31780821918,107.438356164384,90.4849315068493,305.742465753425,677.572602739726,231.956164383562,233.665753424658,35.9150684931507,243.712328767123,416.432876712329,260.495890410959,159.780821917808,246.679452054795,801.739726027397,704.890410958904,396.150684931507,1011.61643835616,1380.8602739726,1890.36712328767,231.613698630137,302.441095890411,270.38904109589,11971.4082191781
12:00:00,605.641095890411,1699.39178082192,115.578082191781,100.564383561644,335.306849315068,707.257534246575,244.6,236.038356164384,44.1534246575342,244.178082191781,421.46301369863,287.21095890411,174.306849315068,255.728767123288,866.309589041096,831.090410958904,571.041095890411,1293.85753424658,1556.19726027397,2478.38904109589,239.304109589041,320.594520547945,285.969863013699,13914.1726027397
12:15:00,656.791780821918,1699.39178082192,134.002739726027,129.169863013699,379.279452054795,740.167123287671,252.147945205479,242.043835616438,43.1808219178082,265.857534246575,450.147945205479,313.457534246575,188.684931506849,274.07397260274,934.594520547945,831.090410958904,571.041095890411,1293.85753424658,1556.19726027397,2478.38904109589,248.345205479452,345.550684931507,312.024657534247,14339.4876712329
